gene,SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
MB21D2,82,113,116,77,107,201,90,143
MBD1,1219,1079,1180,571,1314,1589,1108,994
MBD2,997,1484,1357,1206,1342,2282,1218,1676
MBD3,1574,1306,1550,813,1554,1880,1268,1106
MBD3L1,0,0,0,0,0,0,0,0
MBD3L2,0,8,0,0,0,0,0,0
MBD3L3,0,0,0,0,0,0,0,0
MBD3L4,0,0,0,0,0,0,0,0
MBD3L5,0,6,0,0,0,0,0,0
MBD4,553,537,576,371,767,896,510,499
MBD5,892,473,732,306,885,731,592,487
MBD6,693,668,749,372,728,865,595,509
MBIP,400,231,419,185,490,404,375,256
MBL1P,60,79,104,69,105,183,50,60
MBL2,0,0,0,0,0,0,0,0
MBL3P,0,0,0,1,0,0,0,0
MBLAC1,21,17,29,10,21,33,51,29
MBLAC2,124,109,152,68,155,161,117,89
MBNL1,4098,5953,5442,5000,4655,9153,5561,10309
MBNL2,1563,1573,1496,1246,1721,2581,1466,2044
MBNL3,128,105,193,54,186,140,156,120
MBOAT1,32,28,67,29,47,42,37,37
MBOAT2,836,535,1065,512,1033,847,903,745
MBOAT4,1,1,1,0,4,2,2,0
MBOAT7,735,680,796,377,1326,1429,693,873
MBP,299,269,756,323,624,1024,954,797
MBTD1,473,282,405,224,464,409,404,361
MBTPS1,3939,3090,4486,2524,4669,4888,4112,4029
MBTPS2,722,620,848,523,856,1149,635,726
MC1R,155,145,214,131,163,202,182,176
MC2R,0,0,0,0,1,2,4,0
MC3R,0,0,0,0,0,0,0,0
MC4R,0,0,0,0,0,0,0,0
MC5R,0,0,0,0,2,0,0,0
MCAM,24,31,37,51,118,414,30,43
MCAT,174,177,207,118,190,274,159,238
MCC,1548,1371,959,466,1656,1714,894,1164
MCCC1,411,537,639,515,515,736,419,733
MCCC2,499,630,520,514,562,742,516,543
MCCD1,0,0,0,0,0,0,0,0
MCCD1P1,0,0,0,0,0,0,0,0
MCCD1P2,0,0,0,0,0,0,0,0
MCEE,178,128,199,100,189,148,183,133
MCEMP1,0,0,0,0,0,0,0,0
MCF2,1,8,4,9,4,24,2,5
MCF2L,9,1,7,0,11,8,0,2
MCF2L2,35,99,38,23,63,59,39,46
MCF2L2P1,5,5,2,0,2,3,3,0
MCFD2,5906,4873,6784,3908,8040,9963,5173,5939
MCFD2P1,1,0,2,1,0,1,3,1
MCHR1,13,0,13,0,14,1,11,0
MCHR2,1,2,3,1,3,0,1,1
MCIDAS,0,1,0,0,0,0,0,0
MCL1,5229,6406,5256,5144,5470,8454,4431,7592
MCM10,19,12,11,9,8,22,5,4
MCM2,235,122,248,88,190,174,199,112
MCM3,638,556,629,394,633,658,495,508
MCM3AP,2347,1921,2236,1285,1921,2620,1628,1733
MCM4,591,302,806,345,607,520,716,447
MCM5,210,240,291,130,191,320,228,274
MCM6,539,378,646,426,496,516,609,627
MCM7,1009,576,913,448,854,734,845,693
MCM8,147,141,183,129,186,217,161,172
MCM9,160,149,184,72,252,222,187,178
MCMBP,1040,1093,982,782,1049,1773,924,1324
MCMDC2,138,143,177,96,155,153,112,110
MCOLN1,615,644,548,362,637,838,477,642
MCOLN2,69,113,71,52,108,149,21,32
MCOLN3,155,131,125,53,108,111,105,64
MCPH1,350,239,322,165,374,384,271,263
MCRIP1,1518,1292,1516,739,1430,1983,1163,1171
MCRIP2,111,131,151,50,120,183,98,106
MCRIP2P1,1,0,0,0,0,0,0,0
MCRIP2P2,0,0,0,0,0,0,0,0
MCRS1,700,813,837,524,890,1083,650,710
MCTP1,78,177,35,82,70,304,105,424
MCTP2,167,64,277,119,124,223,172,228
MCTS1,360,342,446,208,480,476,271,267
MCTS2,15,10,18,6,18,19,10,4
MCU,570,680,1205,751,1107,1456,738,1011
MCUB,200,206,242,206,194,192,209,245
MCUR1,459,456,603,414,666,834,469,680
MCUR1P1,0,0,1,0,0,0,0,0
MCUR1P2,0,0,0,0,0,0,0,0
MDC1,170,161,179,113,208,160,138,155
MDFI,14,2,1,1,0,0,5,0
MDFIC,1115,1172,1355,909,1867,2021,1157,1460
MDGA1,965,522,2357,987,1036,1448,975,675
MDGA2,2,3,6,1,3,8,0,6
MDH1,1613,1301,1892,1105,1768,2034,1287,1235
MDH1B,48,17,34,19,36,20,29,19
MDH1P1,0,0,0,0,0,0,0,0
MDH1P2,0,0,0,0,0,0,0,0
MDH2,1839,1952,2044,1080,2238,3114,1415,1621
MDK,2108,1462,1883,782,2344,1900,1466,1073
MDM2,4341,2150,4994,1988,4448,4038,3521,1783
MDM4,486,237,515,185,672,719,356,380
MDM4P1,1,1,1,0,0,1,1,0
MDN1,1918,1204,1205,1057,1331,2139,1103,1357
MDP1,110,121,94,78,68,106,97,102
MDS2,1,2,0,0,5,4,2,5
ME1,809,519,874,398,1308,771,619,396
ME2,492,408,532,339,620,664,540,431
ME2P1,0,0,0,0,0,0,0,0
ME3,496,324,627,314,430,390,328,236
MEA1,816,685,1040,468,1049,1122,656,676
MEAF6,1102,1109,1075,778,1454,1493,1239,1583
MEAF6P1,0,0,0,0,0,0,0,0
MEAK7,431,396,465,387,521,733,398,521
MECOM,1288,1144,1830,886,1572,1665,1412,1332
MECP2,1522,1683,2078,1169,1774,2460,1667,2046
MECR,234,244,274,148,286,373,202,156
MED1,1380,1277,1556,872,1545,1969,1226,1312
MED10,448,442,495,364,460,648,441,520
MED11,175,143,201,90,211,232,156,147
MED12,1808,1035,1581,570,1675,1867,1362,1357
MED12L,40,47,23,8,31,46,29,11
MED13,1500,1328,1758,1219,1842,2986,1524,2122
MED13L,3214,3164,3237,2435,3354,4191,3417,3941
MED13P1,0,0,0,0,0,0,0,0
MED14,826,889,907,668,1059,1386,726,989
MED14P1,0,0,0,0,0,0,0,0
MED15,1927,1729,2152,1193,2102,2705,1651,1991
MED15P1,0,0,0,0,0,0,0,0
MED15P3,0,0,0,0,0,0,0,0
MED15P4,0,0,0,0,0,0,0,0
MED15P5,0,0,0,0,0,0,0,0
MED15P6,0,0,0,0,0,0,0,0
MED15P7,0,0,1,0,0,1,0,0
MED15P8,0,0,0,0,0,0,0,0
MED15P9,0,0,3,1,0,0,0,1
MED16,930,921,776,563,970,1041,654,658
MED17,381,316,402,342,530,776,356,405
MED18,233,229,246,170,266,364,198,251
MED19,225,181,262,161,268,278,170,182
MED20,403,405,442,229,424,494,275,296
MED21,425,394,525,250,468,605,378,405
MED22,469,371,423,219,408,481,371,342
MED23,901,762,936,518,1009,1186,772,813
MED24,1320,1003,1229,659,1355,1726,1089,1192
MED25,722,557,825,497,701,927,590,672
MED26,180,153,205,93,194,258,138,140
MED27,302,281,308,196,348,364,239,278
MED28,1377,1273,1311,991,1469,2164,994,1756
MED28P1,0,0,0,0,0,0,1,0
MED28P2,0,0,0,0,0,0,0,0
MED28P3,0,1,3,0,1,0,1,1
MED28P4,0,0,0,0,0,0,0,0
MED28P5,0,0,0,0,0,0,0,0
MED28P6,0,0,0,0,0,0,0,0
MED28P7,0,0,2,0,2,0,0,0
MED28P8,0,0,0,0,0,0,0,0
MED29,1382,1125,1694,799,1814,1826,1194,1349
MED30,126,118,104,82,83,145,86,142
MED31,143,143,170,104,180,211,124,133
MED4,634,597,827,538,726,914,522,679
MED6,342,322,398,236,353,505,307,273
MED6P1,0,0,0,0,0,0,0,0
MED7,210,165,207,129,168,252,145,120
MED8,453,469,595,337,637,858,423,442
MED9,279,204,348,161,331,348,279,267
MEDAG,799,1957,2344,1349,1053,2331,1162,1770
MEF2A,1330,1490,1753,1487,1685,2649,1418,2476
MEF2AP1,0,0,0,0,0,0,0,0
MEF2B,26,21,4,4,35,21,33,11
MEF2C,153,116,190,52,175,161,163,113
MEF2D,1550,1764,1685,1158,1711,2283,1462,1982
MEFV,8,6,9,8,12,9,12,11
MEGF10,7,0,7,0,0,0,8,21
MEGF11,5,7,1,6,10,1,2,1
MEGF6,416,309,915,473,443,647,978,1133
MEGF8,4320,3745,4610,2574,5060,6261,3331,4010
MEGF9,1299,1339,1363,1177,1489,1807,1055,1469
MEI1,4,3,16,8,9,8,9,8
MEI4,0,0,1,0,0,0,0,0
MEIG1,8,5,6,7,13,10,4,3
MEIKIN,0,0,0,0,0,0,0,0
MEIOB,3,5,2,1,0,12,1,0
MEIOC,14,23,47,27,32,25,22,49
MEIOSIN,0,0,0,0,0,0,0,0
MEIS1,2215,1614,2473,939,2359,3000,1518,1298
MEIS2,763,344,1251,342,783,634,1154,776
MEIS3,718,998,905,746,979,1828,545,961
MEIS3P1,178,177,187,91,176,311,125,123
MEIS3P2,18,13,20,5,24,36,6,18
MELK,183,183,165,120,155,203,112,163
MELTF,283,233,381,221,179,222,307,290
MEMO1,530,399,602,287,625,829,399,429
MEMO1P1,3,7,7,7,5,6,4,14
MEMO1P2,0,0,0,0,0,0,0,0
MEMO1P3,0,0,0,0,0,0,0,0
MEMO1P4,0,0,0,0,0,0,0,0
MEMO1P5,0,0,0,0,0,0,0,0
MEN1,727,720,756,405,715,918,558,709
MEOX1,1,0,0,0,3,0,0,0
MEOX2,3,4,4,6,13,21,6,21
MEP1A,0,0,0,0,0,0,0,0
MEP1AP4,0,0,0,0,0,0,0,0
MEP1B,1,1,0,0,3,2,4,2
MEPCE,1068,915,1205,694,1009,1132,898,924
MEPE,0,0,0,0,0,0,0,0
MERTK,173,59,111,26,54,20,143,70
MESD,1440,1576,1858,1386,1750,2713,1465,1553
MESDP1,0,0,0,0,0,0,0,0
MESP1,1,4,7,4,4,1,4,11
MESP2,8,7,11,3,3,7,4,3
MEST,927,258,3272,428,1414,357,1018,331
MESTP1,0,1,0,0,0,0,0,0
MESTP2,0,0,0,0,0,0,0,0
MESTP3,0,0,0,0,0,0,0,0
MESTP4,0,0,0,0,0,0,0,0
MET,512,690,1270,757,717,1846,654,1070
METAP1,746,670,806,457,922,1060,618,688
METAP1D,150,118,220,106,214,196,114,134
METAP2,1722,1391,2030,1234,2335,2330,1756,1458
METAP2P1,0,0,0,0,0,0,0,0
METRN,327,346,227,136,300,509,356,413
METRNL,1934,1574,1518,581,1424,1001,3495,2701
METTL1,71,52,116,42,125,148,125,39
METTL13,959,950,1177,688,1089,1005,836,710
METTL14,527,421,697,369,605,767,443,480
METTL15,399,274,326,151,446,417,332,263
METTL15P1,0,0,9,3,8,16,8,3
METTL15P3,0,0,0,0,0,0,0,0
METTL16,714,448,707,422,758,806,889,592
METTL17,519,460,546,309,634,496,454,427
METTL18,93,43,97,56,90,79,70,71
METTL1P1,0,0,0,0,0,0,0,0
METTL21A,291,324,449,232,375,384,342,276
METTL21AP1,0,0,0,0,0,0,1,0
METTL21C,3,0,3,4,0,2,3,8
METTL21EP,6,4,7,0,7,1,7,8
METTL22,412,431,401,239,461,461,235,328
METTL23,265,239,262,143,288,334,225,187
METTL24,21,7,21,3,2,3,12,10
METTL25,102,62,112,75,123,133,79,77
METTL25B,256,312,336,205,281,369,298,349
METTL26,492,446,534,242,419,644,411,405
METTL27,43,29,44,19,112,151,137,151
METTL2A,257,220,291,148,275,380,255,252
METTL2B,412,364,564,317,555,642,344,370
METTL3,769,823,785,529,805,1115,592,741
METTL4,190,232,224,216,145,184,124,196
METTL5,392,428,335,307,438,580,252,415
METTL5P1,0,0,0,0,0,0,0,0
METTL5P2,2,2,2,1,2,3,4,4
METTL5P3,0,0,0,0,0,0,0,0
METTL5P4,0,0,0,0,0,0,0,0
METTL6,260,220,325,156,283,330,217,246
METTL8,530,539,586,275,836,740,533,423
METTL8P1,0,0,0,0,0,0,0,0
METTL9,2017,1445,2280,1157,2512,2260,1760,1573
MEX3A,82,32,64,4,110,41,62,21
MEX3B,450,151,233,28,308,105,236,73
MEX3C,892,709,931,596,1165,1189,865,931
MEX3D,526,319,420,200,443,387,402,407
MFAP1,852,658,1058,534,1084,1299,744,613
MFAP1P1,0,0,3,0,1,0,0,0
MFAP2,799,417,934,379,1129,617,891,635
MFAP3,386,373,540,370,479,717,436,509
MFAP3L,47,41,24,30,62,66,15,32
MFAP4,38895,16688,40802,12699,41996,23078,32959,19773
MFAP5,549,646,2971,1672,428,596,1143,1871
MFF,1651,1337,2202,1258,2446,3554,1569,1848
MFFP1,0,0,0,0,0,1,0,0
MFFP2,0,0,0,0,0,0,0,0
MFGE8,4499,11066,6867,8865,8318,19104,5702,13681
MFHAS1,467,385,527,474,385,659,261,642
MFN1,737,734,1047,734,1171,1435,793,990
MFN1P1,0,0,0,0,0,0,0,0
MFN2,2966,2302,3462,1782,3425,3874,2455,2267
MFNG,0,0,0,0,0,0,0,0
MFRP,0,0,0,2,0,0,0,0
MFSD1,3291,2332,3142,1855,1850,2112,2227,2095
MFSD11,459,348,519,277,458,334,465,467
MFSD12,727,992,820,577,952,1675,656,950
MFSD1P1,0,0,0,0,0,0,0,0
MFSD2A,4,7,8,5,11,30,7,6
MFSD2B,2,5,12,11,7,13,24,15
MFSD6,468,774,793,844,762,2288,649,1287
MFSD6L,0,0,0,0,0,0,0,0
MFSD8,280,225,319,173,291,305,245,246
MGA,927,714,789,515,1012,1079,841,737
MGAM,0,0,0,0,5,6,2,1
MGAM2,1,0,0,0,0,0,0,0
MGARP,153,109,355,278,252,603,163,190
MGAT1,3759,6353,5147,4879,3878,8780,4117,7589
MGAT2,1187,1034,1315,661,1081,1275,940,886
MGAT2P1,0,0,0,0,0,0,0,0
MGAT2P2,0,0,0,0,0,0,0,0
MGAT3,0,2,16,8,23,39,16,8
MGAT4A,33,10,9,8,3,6,14,4
MGAT4B,5765,5416,6138,4545,9247,11562,5028,6424
MGAT4C,16,10,21,16,42,23,8,14
MGAT4D,0,0,0,0,0,0,0,0
MGAT4EP,3,3,4,1,1,3,2,2
MGAT4FP,0,0,0,0,0,0,0,0
MGAT5,3876,2688,4966,1897,3549,6904,2310,2240
MGAT5B,9,4,5,4,6,4,5,5
MGLL,3409,4650,5429,3041,3883,9131,3010,3801
MGME1,275,234,340,279,280,302,279,337
MGMT,302,294,333,175,302,333,338,358
MGP,1086,1238,4046,4891,2342,3414,3623,6133
MGRN1,1358,1238,1199,772,1452,1760,1254,1039
MGST1,2589,2703,3127,1895,8070,8505,2426,2683
MGST2,122,88,170,96,167,222,105,94
MGST3,1520,1321,1625,1000,1792,2048,1176,1208
MIA,2,0,0,0,0,1,0,2
MIA-RAB4B,0,0,0,0,0,0,0,0
MIA2,257,259,303,235,386,412,271,275
MIA3,2386,2031,2779,1613,3271,3051,2092,2043
MIB1,1397,1398,1725,1018,1922,2409,1706,1822
MIB2,1140,801,983,422,1041,1159,920,814
MICA,252,218,395,164,314,223,374,243
MICAL1,1206,1486,1349,969,1243,1896,1094,1669
MICAL2,1142,1680,1374,1219,1735,5924,1442,2991
MICAL3,703,466,777,287,860,1064,706,495
MICALL1,851,707,737,297,954,1251,589,588
MICALL2,1013,869,1313,520,1085,1033,639,683
MICB,48,56,81,96,112,197,57,106
MICC,0,0,0,0,0,0,0,0
MICD,0,0,0,0,0,0,0,0
MICE,8,6,10,4,19,9,27,14
MICG,0,0,0,0,0,0,0,0
MICOS10,847,965,604,521,471,777,546,627
MICOS10-NBL1,36,71,12,28,39,30,70,79
MICOS10P2,0,0,0,0,0,0,0,0
MICOS10P3,0,0,0,0,0,0,0,0
MICOS10P4,0,0,0,0,0,0,0,0
MICOS13,525,523,498,288,508,685,319,442
MICU1,1646,1277,1933,1131,2104,2328,1537,1603
MICU2,728,667,809,527,904,1008,634,540
MICU3,211,184,267,170,313,421,364,208
MID1,3194,1742,4002,1268,4194,4654,2420,1916
MID1IP1,1243,1059,1277,581,1115,930,775,1082
MID2,140,143,176,79,204,245,135,159
MIDEAS,930,800,964,459,787,972,923,949
MIDN,1139,895,1148,463,1290,1382,894,825
MIEF1,1104,937,1056,771,1081,1540,859,923
MIEF2,194,132,193,83,163,192,203,177
MIEN1,498,492,495,391,568,795,386,509
MIER1,1230,989,1237,808,1421,1559,1142,1225
MIER2,324,342,363,158,404,543,305,223
MIER3,413,372,554,280,661,688,331,434
MIF,1462,1390,1316,683,1203,2225,1260,1264
MIF4GD,140,148,185,170,142,188,175,210
MIGA1,424,427,580,474,499,867,438,618
MIGA2,684,817,526,406,521,791,432,579
MIIP,235,298,194,136,204,281,130,205
MILR1,38,29,81,26,88,86,45,27
MIMS1,277,197,287,109,311,504,227,177
MIMS2,3384,2812,2775,1675,2804,3427,2901,2825
MINAR1,29,27,49,23,76,68,49,41
MINAR2,2,1,3,1,6,4,2,4
MINDY1,550,346,685,340,547,433,524,494
MINDY2,902,1668,1271,1442,1036,2594,916,2038
MINDY3,473,456,664,416,668,765,529,636
MINDY4,147,119,200,119,183,309,143,146
MINDY4B,0,1,0,1,0,0,0,0
MINK1,2040,1824,2223,1207,1817,2016,1771,1782
MINPP1,575,496,617,471,651,853,545,680
MIOS,248,313,259,181,302,426,232,287
MIOX,0,1,0,1,2,2,2,2
MIOXP1,0,0,0,0,0,0,0,0
MIP,4,0,1,0,2,1,0,0
MIPEP,548,370,794,309,651,787,806,518
MIPEPP1,0,0,0,0,0,0,0,0
MIPEPP2,0,0,0,0,0,0,0,0
MIPEPP3,10,13,6,5,15,14,12,8
MIPOL1,314,290,385,174,378,434,360,300
MIR1915HG,54,43,43,31,29,41,42,28
MIR670HG,0,0,0,0,0,0,0,0
MIR9-1HG,6,4,4,7,9,10,7,3
MIS12,331,224,335,191,189,292,257,234
MIS18A,109,49,74,47,87,71,80,71
MIS18BP1,374,416,465,240,519,703,515,508
MISFA,4,6,9,13,5,7,5,11
MISO1,36,33,75,64,68,63,41,45
MISP,5,3,3,3,3,4,1,0
MISP3,26,20,38,36,18,24,32,33
MITD1,323,311,346,187,436,405,343,336
MITF,1189,1219,1386,879,1663,1805,1263,1726
MIX23,118,92,156,100,153,212,84,80
MIX23P1,0,0,0,0,0,1,0,1
MIX23P2,0,0,0,0,0,0,0,0
MIX23P3,1,1,0,1,2,0,1,0
MIX23P5,0,0,0,0,0,0,0,0
MIXL1,4,5,5,0,6,6,0,5
MKI67,122,72,155,69,71,62,116,35
MKI67P1,0,2,0,0,1,1,0,0
MKKS,519,455,622,315,667,916,544,490
MKLN1,1971,1524,2149,1228,2578,2878,1582,1722
MKNK1,518,401,612,409,700,835,544,535
MKNK2,1480,1851,1828,1277,1583,1683,1127,1779
MKNK2P1,0,0,0,0,0,0,0,0
MKRN1,1784,1729,2448,1590,2417,2898,1871,2185
MKRN10P,2,2,1,3,1,1,1,0
MKRN2,912,1236,962,763,824,1311,679,1023
MKRN2OS,5,5,2,4,2,5,6,4
MKRN3,8,3,13,7,7,19,4,8
MKRN5P,0,0,1,0,2,1,3,1
MKRN6P,0,0,0,0,0,0,0,0
MKRN7P,0,0,1,0,1,1,4,1
MKRN8P,0,0,0,0,0,0,0,0
MKRN9P,3,1,2,0,6,4,2,1
MKS1,207,145,226,100,159,182,161,127
MKX,40,37,54,33,37,61,6,15
MLANA,4,19,13,15,12,18,9,10
MLC1,36,21,11,4,6,7,19,8
MLEC,5971,4204,6114,3777,5254,8696,4228,4827
MLECP1,0,0,0,0,0,0,0,0
MLF1,218,77,264,105,136,137,200,123
MLF2,2765,2477,2837,1450,3024,3601,2067,1756
MLH1,671,487,730,330,697,562,542,477
MLH3,350,255,461,321,395,400,372,352
MLIP,0,2,3,1,2,8,1,13
MLKL,56,73,56,67,90,113,81,94
MLLT1,1789,1992,1769,1078,1780,3263,1293,1719
MLLT10,820,703,702,368,801,912,552,553
MLLT10P1,5,2,7,0,2,3,3,0
MLLT10P2,0,0,1,0,0,0,0,0
MLLT11,207,149,248,77,345,225,214,98
MLLT3,657,524,494,448,575,572,392,467
MLLT6,1168,1107,1333,773,1293,1647,1184,1189
MLN,0,1,1,0,1,1,1,0
MLNR,0,2,1,0,1,2,0,0
MLPH,57,38,95,51,182,132,37,10
MLST8,633,568,748,304,809,870,524,489
MLX,609,681,760,447,671,924,512,774
MLXIP,917,857,1520,776,985,1804,1095,1321
MLXIPL,10,21,6,2,3,4,4,4
MLXP1,1,0,0,0,1,0,0,0
MLYCD,206,333,251,287,281,438,278,440
MMAA,219,197,268,170,276,310,176,199
MMAB,163,106,182,77,133,136,113,81
MMACHC,125,103,174,62,127,221,114,102
MMACHCP1,0,0,0,0,0,0,0,0
MMADHC,1365,1305,1621,1083,2212,2150,1203,1361
MMADHCP1,0,0,0,0,0,0,0,0
MMADHCP2,0,0,0,0,0,0,0,0
MMD,860,2825,804,1801,1406,2807,579,2595
MMD2,0,0,0,0,0,0,0,0
MME,9377,6994,14313,5916,13730,16818,8938,8792
MMEL1,0,0,2,0,0,0,1,0
MMGT1,642,651,756,722,662,1057,636,892
MMP1,335,74,980,682,1975,828,644,285
MMP10,21,0,4,1,22,5,15,1
MMP11,205,114,167,69,203,141,125,109
MMP12,0,0,7,2,2,1,2,1
MMP13,0,0,1,1,1,2,3,0
MMP14,29433,25186,33084,17087,41192,31639,25760,29763
MMP15,148,250,96,179,84,195,88,253
MMP16,67,58,28,19,18,38,33,5
MMP17,294,205,200,95,161,178,205,267
MMP19,640,749,561,403,650,981,521,675
MMP2,139897,100785,146475,72791,190552,198204,125614,120466
MMP20,0,0,0,0,0,1,0,1
MMP21,0,0,1,2,1,3,2,2
MMP23A,164,78,159,58,246,254,145,123
MMP23B,118,99,78,49,104,117,101,117
MMP24,38,36,86,80,93,131,32,53
MMP24OS,835,888,1326,785,1028,1515,1031,1002
MMP25,19,22,31,6,23,49,35,19
MMP26,0,0,0,0,0,0,0,0
MMP27,5,1,2,0,3,1,3,2
MMP28,1,12,2,5,1,3,1,8
MMP3,44,29,65,40,148,102,36,35
MMP7,0,3,1,2,0,13,0,23
MMP8,0,0,9,1,1,3,1,3
MMP9,0,0,0,0,0,0,0,0
MMRN1,1,0,1,1,0,0,1,1
MMRN2,54,16,78,44,49,29,62,40
MMS19,1154,1181,1420,737,1216,1529,1115,1241
MMS22L,292,158,330,113,297,247,228,203
MMUT,980,950,943,679,857,1143,912,1185
MN1,1569,1931,3290,1631,1172,1440,2370,2961
MNAT1,196,181,311,181,329,395,177,206
MND1,3,5,9,4,2,3,6,4
MND1P1,8,3,6,1,3,20,5,5
MNDA,0,0,0,0,0,0,0,0
MNMIP1,242,118,285,142,198,521,187,173
MNS1,77,45,121,39,89,70,70,49
MNT,939,1080,801,473,947,1052,729,879
MNX1,0,0,0,0,0,0,0,0
MOAP1,153,151,163,138,178,254,148,213
MOB1A,2777,2683,2772,2296,3168,4278,2603,3150
MOB1AP1,0,0,0,0,0,0,0,0
MOB1AP2,0,0,0,0,0,0,0,0
MOB1B,786,715,935,623,1037,1278,815,774
MOB2,389,372,424,276,387,532,394,454
MOB3A,858,1086,967,772,895,1358,625,1106
MOB3B,18,52,33,52,17,100,28,147
MOB3C,389,393,420,280,422,449,374,414
MOB4,588,543,583,490,578,917,339,458
MOB4P1,0,0,0,0,0,0,0,0
MOB4P2,0,1,2,0,0,2,0,1
MOBP,11,14,12,6,8,14,11,5
MOCOS,229,166,319,251,207,260,196,193
MOCS1,532,573,459,374,604,1064,294,498
MOCS1P1,0,0,0,0,0,0,0,0
MOCS2,1033,733,1309,610,1500,1148,952,688
MOCS3,218,212,231,128,196,243,198,172
MOG,0,1,2,0,2,1,1,0
MOGAT1,1,0,0,0,0,1,1,0
MOGAT2,0,0,0,0,0,0,0,0
MOGAT3,8,0,10,3,15,13,10,6
MOGS,978,907,863,579,811,1137,669,847
MOK,133,77,219,67,189,155,133,110
MON1A,185,210,247,127,227,309,199,177
MON1B,1129,1189,1062,740,1008,1869,794,1199
MON2,1360,1088,1796,961,1547,1830,1442,1032
MORC1,0,0,0,0,0,0,0,0
MORC2,785,833,924,654,1025,1229,655,951
MORC3,697,543,951,520,789,826,712,670
MORC4,1109,768,1301,708,1506,1458,1153,1005
MORF4,0,0,1,0,0,1,0,0
MORF4L1,6668,6060,9617,5665,9109,11605,6577,7644
MORF4L1P1,4,2,3,0,3,5,2,0
MORF4L1P3,0,0,0,0,1,1,0,1
MORF4L1P4,0,0,0,0,0,0,0,0
MORF4L1P5,0,0,0,0,1,0,0,0
MORF4L1P6,0,0,0,0,0,0,0,0
MORF4L1P7,0,0,0,0,0,0,0,0
MORF4L2,3535,5635,3676,4526,4080,10210,2997,6089
MORF4L2P1,1,1,0,0,0,0,0,0
MORN1,91,73,95,34,95,121,71,48
MORN2,180,165,213,147,200,269,153,173
MORN3,33,50,125,40,77,96,50,64
MORN4,166,101,251,135,162,165,175,130
MORN5,1,4,1,0,2,1,2,0
MOS,0,0,0,0,0,0,0,0
MOSMO,423,401,359,494,424,774,331,615
MOSPD1,833,856,987,852,877,1447,963,1367
MOSPD2,579,619,1131,784,811,1484,472,954
MOSPD3,321,285,389,154,394,400,294,289
MOV10,1061,703,977,584,1297,1308,651,581
MOV10L1,109,76,98,30,163,80,118,45
MOXD1,7407,4087,6384,3760,5991,6639,7270,5513
MOXD2P,0,0,0,0,0,0,0,0
MPC1,275,315,322,290,252,369,240,347
MPC1L,0,1,0,0,1,0,0,0
MPC2,636,509,793,398,965,887,614,489
MPDU1,679,664,819,422,924,887,569,485
MPDZ,1298,1047,2304,1137,2514,2665,1716,1703
MPEG1,1,1,1,1,1,1,1,3
MPG,1099,1092,1107,577,989,1645,896,934
MPHOSPH10,490,443,617,349,704,648,483,414
MPHOSPH10P1,7,10,15,6,17,15,5,8
MPHOSPH10P2,2,5,15,15,4,4,2,0
MPHOSPH10P4,0,0,0,0,0,0,0,0
MPHOSPH10P5,0,0,0,0,0,0,0,0
MPHOSPH10P6,0,0,0,0,0,0,0,0
MPHOSPH10P7,0,0,0,0,0,0,0,0
MPHOSPH10P9,0,0,0,0,0,0,0,0
MPHOSPH6,291,336,318,174,399,441,158,208
MPHOSPH6P1,0,1,1,1,1,2,1,0
MPHOSPH8,1176,1098,1556,803,1709,1444,1282,1264
MPHOSPH9,271,207,327,150,293,246,235,175
MPI,572,385,814,308,861,1127,562,416
MPIG6B,0,5,3,3,1,1,1,1
MPL,0,0,2,1,0,1,0,0
MPLKIP,321,448,289,268,338,574,214,416
MPND,156,124,167,87,198,284,133,182
MPO,3,30,7,1,0,2,8,3
MPP1,304,315,348,178,382,389,257,251
MPP2,185,102,197,83,153,88,157,136
MPP3,91,208,82,162,103,364,42,238
MPP4,11,18,18,31,27,43,7,32
MPP7,11,22,33,31,19,22,34,43
MPPE1,708,805,674,628,700,924,633,752
MPPE1P1,0,0,0,0,0,0,0,0
MPPE1P2,0,0,0,0,0,0,0,0
MPPED1,0,0,0,0,0,0,0,0
MPPED2,26,37,31,5,1,2,39,15
MPRIP,4792,3971,5539,2646,6245,7944,4505,4986
MPRIPP1,2,0,3,0,7,4,4,2
MPST,455,824,400,456,489,897,405,910
MPTX1,0,0,0,0,0,0,0,0
MPV17,1244,1058,1290,722,1302,1431,1101,983
MPV17L,75,71,59,68,99,117,41,68
MPV17L2,103,135,128,111,145,191,80,144
MPV17L2P1,0,0,0,0,0,0,0,0
MPZ,13,13,17,15,27,16,17,22
MPZL1,4666,4689,5884,3902,6556,9030,4556,5810
MPZL1P1,0,0,1,0,0,0,0,1
MPZL2,1,1,1,0,1,1,4,0
MPZL3,4,1,8,3,6,5,5,3
MR1,1435,977,2104,1037,1707,1675,1548,1640
MRAP,6,2,3,2,15,21,0,1
MRAP2,2,2,0,1,1,0,7,8
MRAS,1031,903,1396,787,1575,1595,1076,1124
MRC1,0,5,0,0,0,3,0,3
MRC2,17930,13855,25972,10769,17814,19903,16783,15460
MRE11,562,464,553,376,543,691,492,655
MRE11P1,0,0,0,0,0,0,0,0
MREG,109,48,101,71,72,131,110,92
MREGP1,0,0,0,0,0,0,0,0
MRFAP1,4109,3727,4503,2702,4609,5466,3927,3728
